0x30211f7de9bf35334c7f61545e8ed09bf9d9cc15,Aevolve: AVEX Token,0 Ether,2
0xb8a5dba52fe8a0dd737bf15ea5043cea30c7e30b,Africunia Bank: AFCASH Token,0 Ether,34
0xd8a8843b0a5aba6b030e92b3f4d669fad8a5be50,AfroDex: AFDLT Token,0 Ether,"2,995"
0x08130635368aa28b217a4dfb68e1bf8dc525621c,AfroDex: AFROX Token,0 Ether,938
0x62d69910f45b839903effd217559307aec307076,AfterShock V2 Token,0 Ether,"1,539"
0x8b79656fc38a04044e495e22fad747126ca305c4,AgaveCoin Token,0 Ether,"2,677"
0xe0e73e8fc3a0fa161695be1d75e1bc3e558957c4,Agent Not Needed Token,0 Ether,"7,919"
0x2f5e044ad4adac34c8d8df738fac7743eda1409c,Agora Token,0.01070809 Ether,420
0x07e3c70653548b04f0a75970c1f81b4cbbfb606f,Agrello: DLT Token,0 Ether,"44,022"
0x1fd27f0cfc6f273b87a5e0f6fcf063422e7bcd6a,Agro Coin,0 Ether,362
0x72c9fb7ed19d3ce51cea5c56b3e023cd918baadf,Agrolot Token,0 Ether,850
0xaaca4e6efdd63a9116aecd31ee929d0f778be0c0,AgroLyte Token,0 Ether,9
0xce5559f046d8c01192e15f55063906f8d1c14790,Aha Knowledge Token,0 Ether,"2,842"
0x3a810ff7211b40c4fa76205a14efe161615d0385,AI Network Token,0 Ether,155
0xa957045a12d270e2ee0dca9a3340c340e05d4670,Aidus Token,0 Ether,"2,060"
0x1063ce524265d5a3a624f4914acd573dd89ce988,Aigang Token,0 Ether,"12,920"
0xd8dc1070b5510583728ee2afd6934877ea2de474,Aigo Payment Token,0 Ether,"3,964"
0xd0823c151d23678c6efe2b73b70aedf25be469fa,AIO Casino Token,0 Ether,7
0xf8b358b3397a8ea5464f8cc753645d42e14b79ea,Airbloc Token,0 Ether,"16,990"
0x8cb1d155a5a1d5d667611b7710920fd9d1cd727f,Aircoins Token,0 Ether,"8,147"
0x28fb6531723ee54b1073f7f2beb7f2e3c74503bc,Airline & Life Networking Token,0 Ether,269
0x27054b13b1b798b345b591a4d22e6562d47ea75a,AirSwap Token,0 Ether,"88,212"
0xaaccaab0e85b1efcecdba88f4399fa6cab402349,AKA Protocol Registry,0 Ether,27
0x7ca936344d234034cf6936472d6bedbe8ae6667f,Akaiito Token,0 Ether,"2,175"
0x8ab7404063ec4dbcfd4598215992dc3f8ec853d7,Akropolis: AKRO Token,0 Ether,"8,007"
0x82225cf0c21f285d40c64dcc0407b7360067993f,Alcedo Tokens,0 Ether,76
0x33dcd369d697132de252884336225de31fb474b2,Alice Finance Token,0 Ether,46
0x4bebdd7312e81b184274d75e4c37a6d4a4d23163,ALL BEST ICO.com: ALLBI Token,0 Ether,63
0x76574c7b61b07ba14eace42e60cc73a08038da85,All.Me Token,0 Ether,"5,011"
0xa958e706fc1934e26a3d0c32f471b54f733d0009,Allcoin Token,0 Ether,276
0x744c9c36d1cc3268a4b9b2e28c60b1752c85e97d,Alluva Token,0 Ether,"39,674"
0x9d5686eadea7327f5a0c4820dca90457a0e88763,Ally ALY Token,0 Ether,266
0x036407f23d5e1c1486f7488332cf54bf06e5f09f,Alphabit Token,0 Ether,375
0x454b9f249bc1492ee995793bbc3e57b830f1a5e9,Alphacon Token,0 Ether,"10,707"
0xaffdbbbdd400bb780dea5307b39187d1e9edc1cc,AlphaNu Token,0 Ether,67
0xf3dd3acf1662a564e15d7569fd80c105596e8846,AlphaProtocol Token,0 Ether,"55,198"
0x638ac149ea8ef9a1286c41b977017aa7359e6cfa,Altcoins Talks: ALTS Token,0 Ether,234
0x43e6546d22166e931043c5082777725ff3ebcf00,Altcoins Talks: ATT Token,0 Ether,3
0x419b8ed155180a8c9c64145e76dad49c0a4efb97,AltEstate Token,0 Ether,"1,693"
0x61561529350276b2d44227a078b248d52c67b1dc,Altın Lira: XAL Token,0 Ether,7
