0x91e18ee76483fa2ec5cfe2959df46673c2565be0,Flybit,2.19821315 Ether,331
0x0021845f4c2604c58f9ba5b7bff58d16a2ab372c,Folgory Exchange,0.50699513 Ether,"13,809"
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,FTX Exchange,50.62311646 Ether,"163,647"
0x0d0707963952f2fba59dd06f2b425ace40b492fe,Gate.io 1,"19,702.28212729 Ether","2,715,933"
0x7793cd85c11a924478d358d49b05b37e91b5810f,Gate.io 2,240.51161299 Ether,"11,091"
0x1c4b70a3968436b9a0a9cf5205c787eb81bb558c,Gate.io 3,"1,142.68866724 Ether","37,517"
0xd793281182a0e3e023116004778f45c29fc14f19,Gate.io: Contract 1,"392,829.77583716 Ether",151
0x9f5ca0012b9b72e8f3db57092a6f26bf4f13dc69,GBX,402.06058306 Ether,77
0xd24400ae8bfebb18ca49be86258a3c749cf46853,Gemini 1,"62,713.29730897 Ether","640,656"
0x6fc82a5fe25a5cdb58bc74600a40a69c065263f8,Gemini 2,0 Ether,"324,740"
0x61edcdf5bb737adffe5043706e7c5bb1f1a56eea,Gemini 3,"675,998.95358034 Ether",198
0x07ee55aa48bb72dcc6e9d78256648910de513eca,Gemini: Contract 1,"816,529.71148462 Ether",382
0x9fb01a2584aac5aae3fab1ed25f86c5269b32999,GGBTC.com,9.46173029 Ether,"10,507"
0x9c67e141c0472115aa1b98bd0088418be68fd249,HitBTC 1,0.09306233 Ether,"166,823"
0x59a5208b32e627891c389ebafc644145224006e8,HitBTC 2,"1,952.06029384 Ether","1,037,417"
0xa12431d0b9db640034b0cdfceef9cce161e62be4,HitBTC 3,306.69898069 Ether,"484,133"
0x980a4732c8855ffc8112e6746bd62095b4c2228f,Hoo.com,0.38504326 Ether,"9,734"
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,Hotbit 1,"3,555.6614071 Ether","569,656"
0x8533a0bd9310eb63e7cc8e1116c18a3d67b1976a,Hotbit 2,0.73094309 Ether,457
0xab5c66752a9e8167967685f1450532fb96d5d24f,Huobi 1,355.71066645 Ether,"920,616"
0xe93381fb4c4f14bda253907b18fad305d799241a,Huobi 10,363.01367967 Ether,"768,464"
0xfa4b5be3f2f84f56703c42eb22142744e95a2c58,Huobi 11,333.62455309 Ether,"143,327"
0x46705dfff24256421a05d056c29e81bdc09723b8,Huobi 12,347.11540174 Ether,"806,579"
0x32598293906b5b17c27d657db3ad2c9b3f3e4265,Huobi 13,"155,552.8607599 Ether",56
0x5861b8446a2f6e19a067874c133f04c578928727,Huobi 14,840.27231277 Ether,"307,801"
0x926fc576b7facf6ae2d08ee2d4734c134a743988,Huobi 15,"4,245.98822318 Ether","250,861"
0xeec606a66edb6f497662ea31b5eb1610da87ab5f,Huobi 16,9.40567771 Ether,"660,436"
0x7ef35bb398e0416b81b019fea395219b65c52164,Huobi 17,"3,575.44244685 Ether","202,644"
0x229b5c097f9b35009ca1321ad2034d4b3d5070f6,Huobi 18,"657,334.14268696 Ether",42
0xd8a83b72377476d0a66683cde20a8aad0b628713,Huobi 19,724.3926806 Ether,"284,192"
0x6748f50f686bfbca6fe8ad62b22228b87f31ff2b,Huobi 2,326.62918654 Ether,"931,551"
0x90e9ddd9d8d5ae4e3763d0cf856c97594dea7325,Huobi 20,859.92450651 Ether,"157,883"
0x18916e1a2933cb349145a280473a5de8eb6630cb,Huobi 21,437.88777929 Ether,"684,579"
0x6f48a3e70f0251d1e83a989e62aaa2281a6d5380,Huobi 22,"2,680.72349093 Ether","195,969"
0xf056f435ba0cc4fcd2f1b17e3766549ffc404b94,Huobi 23,54.06083172 Ether,"491,279"
0x137ad9c4777e1d36e4b605e745e8f37b2b62e9c5,Huobi 24,"2,375.95832927 Ether","251,074"
0x5401dbf7da53e1c9dbf484e3d69505815f2f5e6e,Huobi 25,"1,916.51648726 Ether","138,962"
0x034f854b44d28e26386c1bc37ff9b20c6380b00d,Huobi 26,"1,712.17416537 Ether","360,231"
0x0577a79cfc63bbc0df38833ff4c4a3bf2095b404,Huobi 27,"3,913.29775899 Ether","73,310"
0x0c6c34cdd915845376fb5407e0895196c9dd4eec,Huobi 28,83.50444902 Ether,"7,551"
0x794d28ac31bcb136294761a556b68d2634094153,Huobi 29,"9,019.94454697 Ether","72,881"
0xfdb16996831753d5331ff813c29a93c76834a0ad,Huobi 3,375.70027689 Ether,"798,748"
0xfd54078badd5653571726c3370afb127351a6f26,Huobi 30,233.73423859 Ether,"868,880"
0xb4cd0386d2db86f30c1a11c2b8c4f4185c1dade9,Huobi 31,"1,815.2803399 Ether",129
0x4d77a1144dc74f26838b69391a6d3b1e403d0990,Huobi 32,707.3979719 Ether,104
0x28ffe35688ffffd0659aee2e34778b0ae4e193ad,Huobi 33,"8,871.69627479 Ether","128,503"
0xcac725bef4f114f728cbcfd744a731c2a463c3fc,Huobi 34,"8,394.06907169 Ether","195,912"
0x73f8fc2e74302eb2efda125a326655acf0dc2d1b,Huobi 35,"3,592.90781326 Ether","64,838"
0xeee28d484628d41a82d01e21d12e2e78d69920da,Huobi 4,389.27582874 Ether,"811,271"
0x5c985e89dde482efe97ea9f1950ad149eb73829b,Huobi 5,337.54269304 Ether,"154,108"
0xdc76cd25977e0a5ae17155770273ad58648900d3,Huobi 6,"3,125,760.53546388 Ether",760
0xadb2b42f6bd96f5c65920b9ac88619dce4166f94,Huobi 7,376.39190822 Ether,"778,240"
0xa8660c8ffd6d578f657b72c0c811284aef0b735e,Huobi 8,1.37441925 Ether,"148,042"
0x1062a747393198f70f71ec65a582423dba7e5ab3,Huobi 9,343.00982666 Ether,"889,289"
0x3c11c3025ce387d76c2eddf1493ec55a8cc2a0f7,Idax.global,3.8516591 Ether,"15,307"
0x51836a753e344257b361519e948ffcaf5fb8d521,Indodax 1,713.51429015 Ether,"281,207"
0x9cbadd5ce7e14742f70414a6dcbd4e7bb8712719,Indodax 2,"2,368.60097265 Ether",515
0xb1a34309af7f29b4195a6b589737f86e14597ddc,IndoEx LTD,0.01820148 Ether,59
0xf09ff5eb57a3c8880934201c91eefbd1ace72033,JPMarket.cc,0.06181646 Ether,"2,091"
0x2910543af39aba0cd09dbb2d50200b3e800a63d2,Kraken 1,"18,611.10688943 Ether","54,765"
0x0a869d79a7052c7f1b55a8ebabbea3420f0d1e13,Kraken 2,"131,283.02866199 Ether","12,216"
0xe853c56864a2ebe4576a807d26fdc4a0ada51919,Kraken 3,"801,052.79995972 Ether",151
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,Kraken 4,"100,478.75522454 Ether","1,301,338"
0xfa52274dd61e1643d2205169732f29114bc240b3,Kraken 5,0 Ether,"1,770,668"
0xe8a0e282e6a3e8023465accd47fae39dd5db010b,Kryptono 1,0.02947003 Ether,"18,981"
0x629a7144235259336ea2694167f3c8b856edd7dc,Kryptono 2,0.00848255 Ether,97
0x30b71d015f60e2f959743038ce0aaec9b4c1ea44,Kryptono 3,0.01 Ether,"11,605"
0x2b5634c42055806a59e9107ed44d43c426e58258,KuCoin 1,"6,006.8678779 Ether","2,440,804"
0x689c56aef474df92d44a1b70850f808488f9769c,KuCoin 2,"1,571.82183003 Ether","855,397"
0xea81ce54a0afa10a027f65503bd52fba83d745b8,Kuna.io,671.2574738 Ether,"138,816"
0x0861fca546225fbf8806986d211c8398f7457734,LAToken 1,0.00208564 Ether,"34,115"
0x7891b20c690605f4e370d6944c8a5dbfac5a451c,LAToken 2,"4,813.73805483 Ether","3,392"
0x1b6c1a0e20af81b922cb454c3e52408496ee7201,LAToken 3,10.26780542 Ether,"29,970"
0x8271b2e8cbe29396e9563229030c89679b9470db,Liqui.io 1,0.158133 Ether,"390,085"
0x5e575279bf9f4acf0a130c186861454247394c06,Liqui.io 2,0.03297435 Ether,"441,522"
0xedbb72e6b3cf66a792bff7faac5ea769fe810517,Liquid,9.89978057 Ether,"61,417"
0x243bec9256c9a3469da22103891465b47583d9f1,Livecoin.net,726.04758578 Ether,"235,222"
0xe03c23519e18d64f144d2800e30e81b0065c48b5,Mercatox,12.1648412 Ether,"452,022"
0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,MXC 1,660.020651 Ether,"564,616"
0x0211f3cedbef3143223d3acf0e589747933e8527,MXC 2,"3,088.2423016 Ether","25,256"
0xae7006588d03bd15d6954e3084a7e644596bc251,NEXBIT Pro,0 Ether,"4,555"
0x6cc5f688a315f3dc28a7781717a9a798a59fda7b,OKEx 1,"1,033.09041034 Ether","2,187,818"
0x236f9f97e0e62388479bf9e5ba4889e46b0273c3,OKEx 2,0.78464967 Ether,"868,650"
0xa7efae728d2936e78bda97dc267687568dd593f3,OKEx 3,"245,542.77617256 Ether","441,099"
0x03e3ff995863828554282e80870b489cc31dc8bc,OMGFIN Exchange,10.46668062 Ether,"1,476"
0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,OTCBTC,"1,091.53958438 Ether","277,336"
0xbd8ef191caa1571e8ad4619ae894e07a75de0c35,Paribu 1,0.27297951 Ether,"6,553"
0x2bb97b6cf6ffe53576032c11711d59bd056830ee,Paribu 2,0.08346098 Ether,"129,778"
0xfb90501083a3b6af766c8da35d3dde01eb0d2a68,Paribu 3,882.74266578 Ether,"89,453"
0xabc74170f3cb8ab352820c39cc1d1e05ce9e41d3,Paribu 4,"5,272.93304797 Ether","6,872"
0xd4dcd2459bb78d7a645aa7e196857d421b10d93f,Peatio,"6,109.93550497 Ether","103,994"
0x32be343b94f860124dc4fee278fdcbd38c102d88,Poloniex 1,2.54882201 Ether,"2,588,592"
0x209c4784ab1e8183cf58ca33cb740efbf3fc18ef,Poloniex 2,0 Ether,"1,814,558"
0xb794f5ea0ba39494ce839613fffba74279579268,Poloniex 3,0.25555604 Ether,479
0xa910f92acdaf488fa6ef02174fb86208ad7722ba,Poloniex 4,"131,511.06369081 Ether","355,569"
0xaa9fa73dfe17ecaa2c89b39f0bb2779613c5fc3b,Poloniex: BAT,15.88575377 Ether,"5,248"
0x2fa2bc2ce6a4f92952921a4caa46b3727d24a1ec,Poloniex: BNT,16.92236008 Ether,"1,890"
0x31a2feb9b5d3b5f4e76c71d6c92fc46ebb3cb1c1,Poloniex: CVC,13.80573041 Ether,"29,943"
0x6b71834d65c5c4d8ed158d54b47e6ea4ff4e5437,Poloniex: FOAM,8.30037605 Ether,"1,306"
0x48d466b7c0d32b61e8a82cd2bcf060f7c3f966df,Poloniex: GNO,31.50902903 Ether,"44,195"
0x0536806df512d6cdde913cf95c9886f65b1d3462,Poloniex: GNT,9.26815499 Ether,"164,207"
0x8d451ae5ee8f557a9ce7a9d7be8a8cb40002d5cb,Poloniex: KNC,5.32224135 Ether,"2,202"
0xbd2ec7c608a06fe975dbdca729e84dedb34ecc21,Poloniex: LOOM,3.54560511 Ether,"2,346"
0xc0e30823e5e628df8bc9bf2636a347e1512f0ecb,Poloniex: MANA,6.77126439 Ether,"1,571"
0x65f9b2e4d7aaeb40ffea8c6f5844d5ad7da257e0,Poloniex: NXC,8.9859314 Ether,"26,886"
0x36b01066b7fa4a0fdb2968ea0256c848e9135674,Poloniex: OMG,9.02230088 Ether,"48,770"
0xab11204cfeaccffa63c2d23aef2ea9accdb0a0d5,Poloniex: REP,6.19294833 Ether,"94,536"
0x6795cf8eb25585eadc356ae32ac6641016c550f2,Poloniex: SNT,12.46353617 Ether,"1,750"
0xfbf2173154f7625713be22e0504404ebfe021eae,Poloniex: STORJ,4.2255138 Ether,"25,197"
0x6f803466bcd17f44fa18975bf7c509ba64bf3825,Poloniex: USDC,1.41856953 Ether,"21,100"
0xead6be34ce315940264519f250d8160f369fa5cd,Poloniex: ZRX,4.03946269 Ether,"83,424"
0xd344539efe31f8b6de983a0cab4fb721fc69c547,QuantaEx 1,0.1 Ether,1
0x5ca39c42f4dee3a5ba8fec3ad4902157d48700bf,QuantaEx 2,0.875706 Ether,2
0x2a048d9a8ffdd239f063b09854976c3049ae659c,QuantaEx 3,0 Ether,840
0xb8cf411b956b3f9013c1d0ac8c909b086218207c,Remitano 1,571.26972538 Ether,"78,776"
0x2819c144d5946404c0516b6f817a960db37d4929,Remitano 2,"1,582.42931437 Ether","797,736"
0x120a270bbc009644e35f0bb6ab13f95b8199c4ad,ShapeShift 1,21.28576604 Ether,"67,303"
0x9e6316f44baeeee5d41a1070516cc5fa47baf227,ShapeShift 2,0.00068755 Ether,"103,239"
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,ShapeShift 3,777.87966132 Ether,"2,283,230"
0x563b377a956c80d77a7c613a9343699ad6123911,ShapeShift 4,298.15043154 Ether,"373,482"
0xd3273eba07248020bf98a8b560ec1576a612102f,ShapeShift 5,268.92209347 Ether,"357,910"
0x3b0bc51ab9de1e5b7b6e34e5b960285805c41736,ShapeShift 6,556.09891829 Ether,"351,351"
0xeed16856d551569d134530ee3967ec79995e2051,ShapeShift 7,480.70512543 Ether,"373,939"
0x324cc2c9fb379ea7a0d1c0862c3b48ca28d174a4,SouthXchange,0.99506616 Ether,"14,842"
0x91f6d99b232153cb655ad3e0d05e13ef505f6cd5,Sparrow Exchange 1,"1,107.83525669 Ether","1,096"
0xe855283086fbee485aecf2084345a91424c23954,Sparrow Exchange 2,21.8263 Ether,862
0xa96b536eef496e21f5432fd258b6f78cf3673f74,Switchain,22.33051099 Ether,"27,471"
0xea3a46bd1dbd0620d80037f70d0bf7c7dc5a837c,TAGZ 1,10.91666023 Ether,"7,805"
0xed8204345a0cf4639d2db61a4877128fe5cf7599,TAGZ 2,10.63571266 Ether,"1,661"
0x3613ef1125a078ef96ffc898c4ec28d73c5b8c52,Tidex 1,"1,642.28188982 Ether","124,374"
0x0a73573cf2903d2d8305b1ecb9e9730186a312ae,Tidex 2,0.66708107 Ether,"149,097"
0x0068eb681ec52dbd9944517d785727310b494575,Tokocrypto,36.86820065 Ether,489
0xb2cc3cdd53fc9a1aeaf3a68edeba2736238ddc5d,TopBTC,33.4284947 Ether,"27,793"
0x1119aaefb02bf12b84d28a5d8ea48ec3c90ef1db,Trade.io,7.14677901 Ether,"17,668"
0x2f1233ec3a4930fd95874291db7da9e90dfb2f03,Uex,0.01233134 Ether,"21,741"
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,Upbit 1,16.19139767 Ether,"997,932"
0xba826fec90cefdf6706858e5fbafcb27a290fbe0,Upbit 2,0.29878856 Ether,"985,743"
0x5e032243d507c743b061ef021e2ec7fcc6d3ab89,Upbit 3,0.25979869 Ether,"1,363,418"
0xb436c96c6de1f50a160ed307317c275424dbe4f2,Vinex,17.78319719 Ether,"2,124"
0xf5bec430576ff1b82e44ddb5a1c93f6f9d0884f3,Yobit.net,"41,263.74224065 Ether","2,272,305"
0x8f3ab2c3b651382b07a76653d2be9eb4b87e1630,YOOBTC 1,0.47508428 Ether,"2,336"
0xd94c9ff168dc6aebf9b6cc86deff54f3fb0afc33,Yunbi 1,39.06755795 Ether,"440,615"
0x42da8a05cb7ed9a43572b5ba1b8f82a0a6e263dc,Yunbi 2,0.78806648 Ether,"250,852"
0x700f6912e5753e91ea3fae877a2374a2db1245d7,Yunbi 3,161.71247043 Ether,"7,958"
0x60d0cc2ae15859f69bf74dadb8ae3bd58434976b,ZB.com,0.96242144 Ether,"1,479,815"
