0x36905fc93280f52362a1cbab151f25dc46742fb5, BTOCoin (BTO),tokens,Artificial Intelligence,"$1,301,569",15718
0x6704b673c70de9bf74c8fba4b4bd748f0e2190e1, UBEX Token (UBEX),tokens,Artificial Intelligence,"$780,291",15006
0x70c621f949b6556c4545707a2d5d73a776b98359, Skychain Global Token (SKCH),tokens,Artificial Intelligence,"$589,589",3858
0x461733c17b0755ca5649b6db08b3e213fcf22546, ATN (ATN),tokens,Artificial Intelligence,"$572,633",17221
0x25b6325f5bb1c1e03cfbc3e53f470e1f1ca022e3, LML (LML),tokens,Artificial Intelligence,"$512,559",462
0x17f8afb63dfcdcc90ebe6e84f060cc306a98257d, Nebula AI Token (NBAI),tokens,Artificial Intelligence,"$416,134",2875
0x5d48f293baed247a2d0189058ba37aa238bd4725, NeuroChain Clausius (NCC),tokens,Artificial Intelligence,"$385,460",3432
0xc6abf3c09341741ac6041b0b08195701bdfd460c, OSAToken (OSA),tokens,Artificial Intelligence,"$201,649",3826
0x95382ac82e886a367bac9e1e23beabe569bcfed8, SURETY Token (SURE),tokens,Artificial Intelligence,"$84,063",13562
0xef8cf79c21637fc6f951bcac348915508a639a41, SRCOIN (SRCOIN),tokens,Artificial Intelligence,"$71,484",1120
0x1563D521ba309e2Ad9f4aFfD6f4dE9759E8d4F21, VisionX (VNX),tokens,Artificial Intelligence,"$35,439",4147
0x568f9f32969e29b5ce1a4545be5398e8cc7c4401, FiveBalance (FBN),tokens,Artificial Intelligence,"$7,769",2524
0x454b9f249bc1492ee995793bbc3e57b830f1a5e9, Alphacon Token (ALP),tokens,Artificial Intelligence,$0,3709
0x0168703872fa06741ecaa9dff7803168e83f7ae0, MIRO (MIRO),tokens,Artificial Intelligence,$0,265
0x58959e0c71080434f237bd42d07cd84b74cef438, Tesra AI Supernet (TSR),tokens,Artificial Intelligence,$0,47103
0x1c4b7d0e1885bd7667af3378e0c538f74e712006, IOGToken (IOG),tokens,Artificial Intelligence,$0,2096
0x4da091be57c8bb022cd9ea83dfb1b09ec7a90472, HYDROSTANDART (HRS),tokens,Artificial Intelligence,$0,127
0xbae94d28610c8cfd2168f7b97bc7cb0589803c6b, UHIVE (HVE),tokens,Artificial Intelligence,$0,580
0x673f8248b2da1c368a174cc191f7368163d9d54b, True Gym Coin (TGC),tokens,Artificial Intelligence,$0,446
0xe0e9ede8a01aa6f7f0e23945738a6c6173adc3a0, SardineChain Token (SDE),tokens,Artificial Intelligence,$0,215
0x92b914f1ddcbb1d117a718e83c9ed7eb32fc44d1, EnkronosToken (ENK),tokens,Artificial Intelligence,$0,7542
0x24ebfc20bb2e1daadd98d28341ab37d0c154f4cb, COOS (COOS),tokens,Artificial Intelligence,$0,4231
