0x0f4cf489c65f5001843c525e1f374768dcad9b99,Fake_Phishing1005,accounts,Phish / Hack,0 Ether,38
0xe949A4c861089fBdE6eF1175C23E1485D5970567,Fake_Phishing1006,accounts,Phish / Hack,0 Ether,8
0xb48c99C37b7cf4AC0A1c2dcA518782C1FEB4f066,Fake_Phishing1007,accounts,Phish / Hack,0 Ether,26
0xb0608ca76d2ec6984f652829e887811516e4b846,Fake_Phishing1008,accounts,Phish / Hack,0 Ether,23
0x29c3aDF6f50E2186C21f5Ebb1aC073115831286E,Fake_Phishing1009,accounts,Phish / Hack,0 Ether,33
0xe7cc576611c2df800862db667140a90cf9ec4b72,Fake_Phishing101,accounts,Phish / Hack,0.00913077 Ether,8
0xdbbC7E7098f69FF271C7D12b75b53C099d3C883d,Fake_Phishing1010,accounts,Phish / Hack,0 Ether,36
0x3614E0bba4679C95DAa45201821cD212f9164205,Fake_Phishing1011,accounts,Phish / Hack,0 Ether,4
0xa5e83199a7ECB6669064d492F15ddC096b6cbAb8,Fake_Phishing1012,accounts,Phish / Hack,0 Ether,3
0xd5E846494DF899e0D7eA5e628501Dfe420D2643b,Fake_Phishing1013,accounts,Phish / Hack,0.1 Ether,22
0xeB32e949D214773fF718DfC92b4803BD14Db15c1,Fake_Phishing1014,accounts,Phish / Hack,0.01390355 Ether,7
0xa62cB4bD9E69E9170a2d973AA3aECE5A1215D41C,Fake_Phishing1015,accounts,Phish / Hack,0 Ether,10
0x7197e9D17B8A5d219e0FACEA59301Eb7eef5ef87,Fake_Phishing1016,accounts,Phish / Hack,0 Ether,7
0xf6238cBC1b74b183E54d63A555f867bAA00D92dF,Fake_Phishing1017,accounts,Phish / Hack,0 Ether,20
0x311e8FBacC2EC05793e14319ef0006F7A7516CBa,Fake_Phishing1018,accounts,Phish / Hack,0 Ether,11
0x882C3163237009DCA0Aa3d479f73EB55639339e4,Fake_Phishing1019,accounts,Phish / Hack,0.00277616 Ether,11
0x34743ffa1f93e745668725e44efeb3c50a237796,Fake_Phishing102,accounts,Phish / Hack,0.00096064 Ether,17
0xe6eb070bcef81fd12a198ba03fe393e9ee4cb671,Fake_Phishing1020,accounts,Phish / Hack,0.01376089 Ether,20
0xf77149cAC62F1b3DF7d8D0Cd951F152F28C72bB1,Fake_Phishing1021,accounts,Phish / Hack,0.04039337 Ether,141
0x89c0e39f3b3Be95c238912788687DBAebe7e6A2B,Fake_Phishing1022,accounts,Phish / Hack,0.680139 Ether,25
0x6e65c01099ACfDA3FDCEe97249CaF30241baF679,Fake_Phishing1023,accounts,Phish / Hack,0 Ether,2
0x98d67bc5bA8e43721972204e5e1e4EAEf43CADb1,Fake_Phishing1024,accounts,Phish / Hack,0.29260229 Ether,7
0xcc2c4c1b9bEe3E9AE45b5c9024c3d032387830b8,Fake_Phishing1025,accounts,Phish / Hack,0 Ether,0
0xCC13856aC5ec565c2Ef8770a347a224351163DcA,Fake_Phishing1026,accounts,Phish / Hack,0 Ether,23
0x346B909240978658eC69C3f6E0D7CBeF50Bc3C79,Fake_Phishing1027,accounts,Phish / Hack,0 Ether,36
0xB7f9FDB9f3f6142cF5e2b7bEE8AEbA059dfb091b,Fake_Phishing1028,accounts,Phish / Hack,0 Ether,35
0xa3e785ee490e1102fe32512973c96Dc7DC876348,Fake_Phishing1029,accounts,Phish / Hack,0 Ether,579
0x8ee2ba41ef59b5773e5909451e0b8bad4e59a81b,Fake_Phishing103,accounts,Phish / Hack,0.00958 Ether,2
0xdC057405A5DeE9074635c0D3a991580b66a34d9c,Fake_Phishing1030,accounts,Phish / Hack,0 Ether,0
0xf591bBF70178bCAa80D306Ab65755ab7038962Cd,Fake_Phishing1031,accounts,Phish / Hack,0 Ether,12
0x1443975e90EC15e7c070514831070581Ae2Fb929,Fake_Phishing1032,accounts,Phish / Hack,0 Ether,0
0x1b8ee5cB5520ea3d12F64a8973c2A4F0cbcB1564,Fake_Phishing1033,accounts,Phish / Hack,0 Ether,26
0x57a3d07e27475aa8f5d306b7bb25aebfd27c4512,Fake_Phishing1034,accounts,Phish / Hack,0 Ether,12
0x14F8B4FEa8788eFE643EAAd0B10B37423b73215F,Fake_Phishing1035,accounts,Phish / Hack,0 Ether,0
0x5ed7046abeb1fa06f54283a2eb4a09efa2711a8a,Fake_Phishing1036,accounts,Phish / Hack,0 Ether,7
0xdd0940c356ebe5bb23039bbf6c83f33c7d510dc9,Fake_Phishing1037,accounts,Phish / Hack,0.0093877 Ether,27
0xDD44566108758d8C8224D303EF92492229014a2A,Fake_Phishing1038,accounts,Phish / Hack,0.00044255 Ether,6
0x00EB6f5199cD0B671da371969B1A0F948e982Fea,Fake_Phishing1039,accounts,Phish / Hack,2.508278 Ether,23
0xea72a2A01c1126d5629D83aab4f448De670924D9,Fake_Phishing104,accounts,Phish / Hack,0 Ether,0
0xb13832f29e4ab6b523eb0167f46e014682c5a823,Fake_Phishing1040,accounts,Phish / Hack,0 Ether,0
0x5a9ca3c6362a53edfc78503d65a6a3b7d9af6992,Fake_Phishing1041,accounts,Phish / Hack,0.00000011 Ether,6
0x2Bbe1297d729BC7f7558aFb43404F0f0A544D206,Fake_Phishing1042,accounts,Phish / Hack,0 Ether,5
0x70ba69fCb5720BA8D573b78f641eEcB775C0E5a9,Fake_Phishing1043,accounts,Phish / Hack,0.0017824 Ether,33
0x04a3d37cae5fe8acfcaf6d5eb66369d639ff027e,Fake_Phishing1044,accounts,Phish / Hack,2.56791398 Ether,4
0x45f7582fd6445918912977b9460475b5524cf962,Fake_Phishing1045,accounts,Phish / Hack,0 Ether,20
0xaC57457748d66139ec89a6D1b13BF119A1EFb31a,Fake_Phishing1046,accounts,Phish / Hack,0 Ether,4
0x2Dc5616EC2b9D24906F0e11dC8D8a736392dFeDD,Fake_Phishing1047,accounts,Phish / Hack,0 Ether,25
0xf346fdCd5A205bA8F25edf0ffcddcc7a6583ac65,Fake_Phishing1048,accounts,Phish / Hack,0 Ether,0
0xA196a0D86e50f901E19c74ffC994A029A233d211,Fake_Phishing1049,accounts,Phish / Hack,0 Ether,6
0x699CbEAa28A49e096DF00011d734803a0B8f5F80,Fake_Phishing105,accounts,Phish / Hack,0 Ether,21
0xa3eE246232eBd99EC9A07851116f9F67380C5E6F,Fake_Phishing1050,accounts,Phish / Hack,0 Ether,45
0x934f49fCF451A34026E3dFc3f26a1De01b83b509,Fake_Phishing1051,accounts,Phish / Hack,0 Ether,34
0x5AB5Ed6d05055B714d9D5F4Bb027C6835EA8aCFB,Fake_Phishing1052,accounts,Phish / Hack,0.00037 Ether,3
0xdb53ce480bac3ce96fdb79fae1156f80b6925e05,Fake_Phishing1053,accounts,Phish / Hack,0 Ether,144
0xded605e5a25d7e6808d726a52257ac5e65b99475,Fake_Phishing1054,accounts,Phish / Hack,0.00004102 Ether,18
0xf261B3A60Ef40eE0B369B0705c1a2c58B02799DF,Fake_Phishing1055,accounts,Phish / Hack,0.00061322 Ether,57
0x179b553f677766183e7cd2ae8c148ace69db7cdd,Fake_Phishing1056,accounts,Phish / Hack,0 Ether,3
0xa0d4BEE1BeEaFce031C56CfB40210746Cc6Ab2D0,Fake_Phishing1057,accounts,Phish / Hack,0 Ether,7
0x9B76AD3435E2cBd4e08FEeA210a9972465a4748C,Fake_Phishing1058,accounts,Phish / Hack,0 Ether,4
0xcc7ecc050aab5843c79f14933e207f032bc16b78,Fake_Phishing1059,accounts,Phish / Hack,0 Ether,36
0x7098c7113c2ecaf48baad07e598c74c2689a5795,Fake_Phishing106,accounts,Phish / Hack,0.2 Ether,21
0xC42bFd4F93b46037888602c3e7E6E57d65E87E73,Fake_Phishing1060,accounts,Phish / Hack,0 Ether,16
0x84106febe96b45d1a6cf1dceec8285c46faf25de,Fake_Phishing1061,accounts,Phish / Hack,0 Ether,29
0x0C4762Bc7B1Af1DC9448A827f53861c118B712dE,Fake_Phishing1062,accounts,Phish / Hack,0.509139 Ether,15
0xc1f9c01602043fcef642cc8601bda13ca29b7a9c,Fake_Phishing1063,accounts,Phish / Hack,0.0005398 Ether,18
0x34bb6cf517abb83bfd8bc4e41ed899810ac49b58,Fake_Phishing1064,accounts,Phish / Hack,0 Ether,14
0x83940770976605dda722a620dd9d91825c8d65dc,Fake_Phishing1065,accounts,Phish / Hack,0 Ether,6
0xca8e988ffb5a662f8201c90b6a45cc7826f5f15a,Fake_Phishing1066,accounts,Phish / Hack,0 Ether,4
0x7942ec88b93ac9227957a118d8d09aa736c886a1,Fake_Phishing1067,accounts,Phish / Hack,0.04802178 Ether,73
0x1a81433309A5341D897108255D64208FDF4E42B1,Fake_Phishing1068,accounts,Phish / Hack,0 Ether,0
0x762ad6be3f56a132f99cc0cd6ba4c84d1e992824,Fake_Phishing1069,accounts,Phish / Hack,0.00000008 Ether,9
0xff9dEB48Ca4513B24e213fbB435EF8293eb140Bd,Fake_Phishing107,accounts,Phish / Hack,0 Ether,0
0xd6572692BE52881905Dd59d4984cC7E61A2514e7,Fake_Phishing1070,accounts,Phish / Hack,0 Ether,21
0x9826D8246E0c38cd3EC3f8b6D733be6001c2c712,Fake_Phishing1071,accounts,Phish / Hack,0 Ether,42
0x3a1ba1e4510d36272d1e1d708787Befa1780b778,Fake_Phishing1072,accounts,Phish / Hack,0 Ether,9
0x52beed3924b0824411d03ea2fe51e429717dcf10,Fake_Phishing1073,accounts,Phish / Hack,0 Ether,22
0x7ed44f8b304cd71664cbe8c94614660859fca2c6,Fake_Phishing1074,accounts,Phish / Hack,0.00227631 Ether,4
0x54b623c82365ef20680b17301bd949bcd5599eb9,Fake_Phishing1075,accounts,Phish / Hack,0 Ether,22
0x3f2cf669c657316985b01b1b797cb259c97d6551,Fake_Phishing1076,accounts,Phish / Hack,0.000205 Ether,12
0x1691b2f9986598e12c57aba5be50ebd5346247e0,Fake_Phishing1077,accounts,Phish / Hack,0 Ether,10
0x873a35f651892aee1d9360be80ae904f7d76068f,Fake_Phishing1078,accounts,Phish / Hack,0 Ether,2
0x804a67880f461c2ba4b927a10e99e371962b0f3f,Fake_Phishing1079,accounts,Phish / Hack,0 Ether,9
0xdccea2e783d873acb4ccfb7dead1004d90ad481d,Fake_Phishing108,accounts,Phish / Hack,0.02941001 Ether,38
0x4bc2055440dd519fa4d448d2d6899e6604aaedc5,Fake_Phishing1080,accounts,Phish / Hack,0 Ether,3
0xe87d279d090df4ba19c0e19958d9ac61be5c6909,Fake_Phishing1081,accounts,Phish / Hack,0 Ether,0
0x368be389ce940bf17c3296344086e368bc4c60f3,Fake_Phishing1082,accounts,Phish / Hack,0.00887549 Ether,16
0x8c9d135ac2778e1a7d326932aad302e7c22c94d7,Fake_Phishing1083,accounts,Phish / Hack,0 Ether,31
0x0a888f0f0b772e17a2adfd62d3f15cec72c8d42f,Fake_Phishing1084,accounts,Phish / Hack,0 Ether,19
0xfac9eeb5cc03db0cff26e518f19ccfbf080689a1,Fake_Phishing1085,accounts,Phish / Hack,0 Ether,0
0x9db99e73c52bcc353963022ac184a25e80f655bd,Fake_Phishing1086,accounts,Phish / Hack,0 Ether,5
0x705f704d11020ff07acde8592bb80b044e15de16,Fake_Phishing1087,accounts,Phish / Hack,0 Ether,8
0x85234c92d4dddf239df9c76497a6516fdf546577,Fake_Phishing1088,accounts,Phish / Hack,0 Ether,10
0x5970d26c51397578c2b3420d20fbb2bcc5c5b00e,Fake_Phishing1089,accounts,Phish / Hack,0 Ether,0
0x580C2261F2B232D17bd5f62Edc6B07e67585A829,Fake_Phishing109,accounts,Phish / Hack,0.1 Ether,1
0x5580fb6e95230bf16ae7e2c6467d11566ed5b3ea,Fake_Phishing1090,accounts,Phish / Hack,0.00541092 Ether,27
0x794cd1329493dc9c6ceb0ec9955890d392c811da,Fake_Phishing1091,accounts,Phish / Hack,0 Ether,0
0xc3caf142a41b0fae78a922c25fc0eecdcf0985d1,Fake_Phishing1092,accounts,Phish / Hack,0 Ether,8
0x09430a9fb46a1a3b83980768c4cedf654d8eefa3,Fake_Phishing1093,accounts,Phish / Hack,0 Ether,0
0x92cd726ce03ceaa4bf7198ce9c52d05d63cee575,Fake_Phishing1094,accounts,Phish / Hack,0 Ether,11
0x10c44ab858b90e09c725158906f71833ff417acc,Fake_Phishing1095,accounts,Phish / Hack,0 Ether,5
0x8af1380c436fc019b8055c61d09e3ee5f182278c,Fake_Phishing1096,accounts,Phish / Hack,0 Ether,0
0x35919ff0a88a0bdfd1b0ef3be574bcf6c1e90e01,Fake_Phishing1097,accounts,Phish / Hack,0.00583735 Ether,11
0x3eadb407f81d62d27f63a8881805b1735f70e692,Fake_Phishing1098,accounts,Phish / Hack,0 Ether,17
0x299628fd380813622305517e64eee89bb6a49ca3,Fake_Phishing1099,accounts,Phish / Hack,0 Ether,0
0x65ef72c11C53c9Ae2fc923cf7780DD030C02Ae0A,FAKE_Phishing11,accounts,Phish / Hack,0 Ether,4
0x354d4f3eb48be676a030f98e2a6c5bc06b96e249,Fake_Phishing110,accounts,Phish / Hack,0 Ether,34
0x7d922a4f7f24ffcb130c4eeaf291a6475e3e4dd2,Fake_Phishing1100,accounts,Phish / Hack,0.000139 Ether,3
0xbeaad836e717dd22f59752d60223971db197ef4e,Fake_Phishing1101,accounts,Phish / Hack,0 Ether,0
0xb9ee29ff43d319c126ed2dbdd74d49a2659ede56,Fake_Phishing1102,accounts,Phish / Hack,0 Ether,20
0x4910e010ebf5b3366d1e80a134c1fa538ff7994c,Fake_Phishing1103,accounts,Phish / Hack,0 Ether,18
0x2276f412d2ae5dc2cdc293b0df70a8273f6f6771,Fake_Phishing1104,accounts,Phish / Hack,0 Ether,14
0x497e4c58a4106fee817e3bece3c5c029e964eb49,Fake_Phishing1105,accounts,Phish / Hack,0.0074262 Ether,7
0x2af0b9190aa127c1989886670481381b5b549985,Fake_Phishing1106,accounts,Phish / Hack,0 Ether,6
0xae9dcec1fb0814ca02ca1e6690d05f33488b4c8b,Fake_Phishing1107,accounts,Phish / Hack,0 Ether,21
0x598f0f5fed15632e915ab3c2f928a1e02be8e30d,Fake_Phishing1108,accounts,Phish / Hack,0.06873027 Ether,64
0x4a8d9b64ee9c7e058fe9c8cbf96375b02da006e2,Fake_Phishing1109,accounts,Phish / Hack,0.00043457 Ether,25
0x28184D2F5e2A47FCd5e528230d18cC3eB2cD0A6d,Fake_Phishing111,accounts,Phish / Hack,0.000559 Ether,2
0xe7a06aab8286cef4206942a4891ee95a40e86466,Fake_Phishing1110,accounts,Phish / Hack,0 Ether,50
0xf6f7cac4adef7e448cef8fceb14032e6e55a0dfa,Fake_Phishing1111,accounts,Phish / Hack,0 Ether,4
0x8a0e85901849b40a7f80399a00f7115193c0bdb2,Fake_Phishing1112,accounts,Phish / Hack,0 Ether,47
0xbb5f90c64920667a2851fd97e955248f04e16b75,Fake_Phishing1113,accounts,Phish / Hack,0 Ether,0
0x2d301d74a8d303da6408cc2dfda319bbeb48c125,Fake_Phishing1114,accounts,Phish / Hack,0 Ether,13
0x8408263f4f0691db34bd7666b5af61e19cb91b91,Fake_Phishing1115,accounts,Phish / Hack,0.00882937 Ether,15
0x2eb045d518290aca828046641d29f605ead1a283,Fake_Phishing1116,accounts,Phish / Hack,0 Ether,3
0xd582cec308d9320b2ec3dc2868b56549fc8ace5a,Fake_Phishing1117,accounts,Phish / Hack,0 Ether,10
0x7b66563dd534c3e66fee08c995da9d5e77c883f9,Fake_Phishing1118,accounts,Phish / Hack,0.005895 Ether,10
0xb9b9b6aca1a0cf4ea4eb0ced466d66a62f8eb072,Fake_Phishing1119,accounts,Phish / Hack,0 Ether,27
0x3fdd0bb90f7bb6fcf58b35865d4744df8ef30404,Fake_Phishing112,accounts,Phish / Hack,0.000089 Ether,2
0x4810b1571775dd861c61d87fbea1008e030a8ddf,Fake_Phishing1120,accounts,Phish / Hack,0 Ether,12
0xf51b4021c6f1af31f44bf575188986e733a971fe,Fake_Phishing1121,accounts,Phish / Hack,0 Ether,6
0x78c544eede78eb781707a1d46377bf6be9d028df,Fake_Phishing1122,accounts,Phish / Hack,0.009139 Ether,4
0x6931e6948702245964dd446333c3bebd989d5e76,Fake_Phishing1123,accounts,Phish / Hack,0 Ether,9
0xb3510c6786b90c2065644825bd34c4219f1460ff,Fake_Phishing1124,accounts,Phish / Hack,0 Ether,0
0x97b20481241fe3cb9cc9ba50609d377b2506cdaa,Fake_Phishing1125,accounts,Phish / Hack,0.13386766 Ether,15
0xd289bc0a919e75b824f4dfc376e9f24c119ed3f3,Fake_Phishing1126,accounts,Phish / Hack,0.00737 Ether,9
0xa43d3805105922989e58a5188193c283fff471e7,Fake_Phishing1127,accounts,Phish / Hack,0 Ether,2
0xb53e95a4b7c5e15a790df3a66709b2e9f1cf9e3f,Fake_Phishing1128,accounts,Phish / Hack,0.60256042 Ether,19
0x95c5db5bd9a0260fc457af4f6fc6de7819d9b1a6,Fake_Phishing1129,accounts,Phish / Hack,0 Ether,12
0x5Ec707525B04E22B2d207Faa1912569F79e74E8A,Fake_Phishing113,accounts,Phish / Hack,0 Ether,0
0x95ffcdf36129e5e256190609cd97841d03e52356,Fake_Phishing1130,accounts,Phish / Hack,0 Ether,22
0x4fbc4c6c416a84e04b2239202396f378d7af51ee,Fake_Phishing1131,accounts,Phish / Hack,0 Ether,15
0xd52fcaf53cd3efd7e1d484fd9cd2dd21355063e5,Fake_Phishing1132,accounts,Phish / Hack,0 Ether,11
0xa0c7d4f3fc7f8a46fb58990228d0b82a0354f371,Fake_Phishing1133,accounts,Phish / Hack,0.0000097 Ether,14
0xdccdce28bba5b796724f1b50ab350403d895fe08,Fake_Phishing1134,accounts,Phish / Hack,0 Ether,9
0x548ac87629ceb858aa09b419f5b9898ec5735fba,Fake_Phishing1135,accounts,Phish / Hack,0.005895 Ether,18
0xf12d3f5d38c2408da3122cee1432e89c16522b3b,Fake_Phishing1136,accounts,Phish / Hack,87 wei,10
0xb619a34abac80478ae6a93527fdeaeeb0e51e934,Fake_Phishing1137,accounts,Phish / Hack,0 Ether,0
0x23397c5d9c6363d67b3a294b677f80f93949bf56,Fake_Phishing1138,accounts,Phish / Hack,0 Ether,22
0x72a8bf69f282c2eb752d48b7778c0f0b6eaeabac,Fake_Phishing1139,accounts,Phish / Hack,0 Ether,0
